text,class,date,aspect,score
"Quartos espartanos, oferecem pouco conforto.",0,2025-01-04 00:00:00+00:00,Quarto,0.0797997
o barulho de pessoas nos horários de descanso nos aptos,0,2024-01-23 18:23:24+00:00,Quarto,0.0372876
Custo da diária alto para o padrão do hotel.,0,2024-11-23 00:00:00+00:00,Experiência,0.123710096
Além de tocarem a campainha do nada. Só para escutarem o som da campainha.,0,2025-07-14 11:45:09+00:00,Quarto,0.5899341
Quanto muito pequeno para 4 pessoas!!,0,2025-05-24 00:00:00+00:00,Quarto,0.027085783
"Atendimento no bar da piscina era péssimo, esqueciam os pedidos ou demorava muito.",0,2024-12-22 00:00:00+00:00,Restaurante/Bar,0.010418859
tive que trocar de quarto na primeira noite por conta do barulho dos hóspedes do quarto ao lado,0,2025-06-05 00:00:00+00:00,Quarto,0.122886255
"Muito barulho nos quartos, arrastando móveis, gritaria.",0,2024-07-16 17:22:10+00:00,Quarto,0.054958906
"Os quartos precisam melhorar a iluminação, precisa ter uma iluminação central a noite fica muito escuro e a iluminação apenas da cabeceira não dá conta!",0,2024-01-02 23:04:32+00:00,Quarto,0.013169346
A equipe da limpeza dos quartos precisa de orientação pois a higiene dos banheiros deixa muito a desejar visto a presença de muito mofo nos rejuntes dos azulejos.,0,2025-05-28 00:00:00+00:00,Atendimento da equipe,0.013003845
preço das bebidas exagerado,0,2024-05-20 00:00:00+00:00,Restaurante/Bar,0.013242286
"consta que a piscina é aquecida, realmente, existe um sistema de aquecimento, mas está longe da agua ser até mesmo morna, quem dirá quente, eram 16h com um sol de 29 graus e meus dois filhos já estavam batendo os dentes de frio. A agua era muito mais fria do que quente.",0,2024-07-31 00:00:00+00:00,Áreas comuns,0.04244159
decoração sofrível.,0,2025-01-04 00:00:00+00:00,Quarto,0.0896045
"O serviço de lanches na piscina tem poucas opções...sugiro por exemplo porção de pasteis, achei pouca variedade de comida e petiscos.",0,2024-02-02 19:34:39+00:00,Restaurante/Bar,0.07161606
A academia é bem fraquinha para o porte do hotel. Equipamentos quebrados e deu a sensação de abandono.,0,2025-07-07 01:13:03+00:00,Áreas comuns,0.013924544
A recepção não é simpática nem no check out,0,2024-07-11 00:00:00+00:00,Atendimento da equipe,0.028054602
Trocaram o secador mas estava mal fixado na parede caia a cada uso,0,2024-02-14 00:00:00+00:00,Quarto,0.009569996
Além de tocarem a campainha do nada. Só para escutarem o som da campainha.,0,2025-07-14 11:45:09+00:00,Quarto,0.5899341
"Acredito que a área da piscina pode melhorar, tem manchas e a área das crianças um pouco isolada.",0,2024-03-22 00:00:00+00:00,Áreas comuns,0.037967302
Piscina podia ser maior,0,2025-01-20 00:00:00+00:00,Áreas comuns,0.43474707
As cadeiras da piscina estão muito antigas e com  ferrugem...podendo causar ferimentos ao manusear.,0,2024-02-02 19:34:39+00:00,Áreas comuns,0.032527696
Eu achei o atendimento muito sem empatia e frio,0,2025-04-22 00:00:00+00:00,Atendimento da equipe,0.01319304
"Quarto sem nenhum isolamento  acústico,  incomoda bastante  principalmente  de manhã  se quiser  ficar um pouco  mais na cama.",0,2024-09-30 00:00:00+00:00,Quarto,0.013613682
"o hotel está passando por reforma, barulho todos os dias pela manhã, não conseguindo dormir até mais tarde (férias) depois das 10:00 o barulho parava.",0,2024-11-07 13:56:30+00:00,Experiência,0.024673099
A cústica é ruim ouvimos as pessoas e televisão do quarto ao lado.,0,2025-06-23 00:00:00+00:00,Quarto,0.010131446
Acho que na cidade tem outras opções mais interessantes pelo mesmo preço,0,2025-03-18 11:42:22+00:00,Experiência,0.5641967
a sauna estar com problemas,0,2024-01-19 00:00:00+00:00,Áreas comuns,0.044389796
"Tive que procurar brinquedos da minha filha pelo quarto, embaixo da estava muito empoeirado.",0,2025-05-31 00:00:00+00:00,Quarto,0.02825083
"Para um hotel a qualidade da internet era péssima, o wi-fi bastante instável, foi impossível realizar reunião on-line utilizando a rede do local.",0,2025-05-28 00:00:00+00:00,Experiência,0.011148182
as portas precisam sem coladas isolador pois infelizmente os demais hospedas cedo ou tarde passam falando alto e isso é chato!,0,2024-06-08 00:00:00+00:00,Quarto,0.009672774
Achei o café fraco,0,2024-06-09 00:00:00+00:00,Café da manhã,0.3480361
Necessita troca enxoval que está desgastado ( toalhas).,0,2024-10-10 00:00:00+00:00,Quarto,0.082378
como ponto a ser melhorado seria a troca dos colchões e opções de travesseiros mais altos e duros.,0,2025-06-13 00:00:00+00:00,Quarto,0.26130354
O serviço na piscina estava diminuto.,0,2025-03-01 14:49:53+00:00,Áreas comuns,0.85145766
Não há tratamento acústico no hotel. Quaisquer ruídos ou conversas próximas é possível ouvir dentro do quarto.,0,2024-03-21 18:54:04+00:00,Quarto,0.5266538
"Essa sauna a vapor umidifica todo o subsolo e os poços dos elevadores, que cheiram a umidade.",0,2025-04-07 12:35:05+00:00,Áreas comuns,0.11956769
Trocamos de quarto pois o ar não funcionava,0,2024-09-13 00:00:00+00:00,Quarto,0.050648563
A piscina era menor do que a foto mostrava,0,2024-01-17 00:00:00+00:00,Áreas comuns,0.45660174
"Mas a acústica é terrível. Fiquei em um quarto, no térreo, ao lado da piscina, e ouvia o pessoal conversando no bar (dentro do hotel mesmo) até o fechamento do mesmo, fora as batidas de porta e tal",0,2024-09-09 00:00:00+00:00,Quarto,0.11415431
No cafe da manha peguei um xícara que estava com batom,0,2025-01-17 00:00:00+00:00,Café da manhã,0.69141096
Salada de fruta muito ruim,0,2024-02-14 00:00:00+00:00,Café da manhã,0.010931299
Buffet muito simples.,0,2024-02-23 15:54:13+00:00,Restaurante/Bar,0.9261342
a sauna estar com problemas,0,2024-01-19 00:00:00+00:00,Áreas comuns,0.044389796
"Café da manhã nota 6, não tinha bacon .",0,2024-10-30 00:00:00+00:00,Café da manhã,0.03818403
"As duchas da sauna estão com uma população de bactérias e fungos, inclusive a ""Legionella pneumophila"".",0,2025-04-07 12:35:05+00:00,Áreas comuns,0.08754548
"consta que a piscina é aquecida, realmente, existe um sistema de aquecimento, mas está longe da agua ser até mesmo morna, quem dirá quente, eram 16h com um sol de 29 graus e meus dois filhos já estavam batendo os dentes de frio. A agua era muito mais fria do que quente.",0,2024-07-31 00:00:00+00:00,Áreas comuns,0.04244159
"No bar, o atendimento foi fraco. O garçom parecia distraído, sem disposição, e ouvi outros hóspedes comentando que na área da piscina o atendimento é ainda mais demorado, a ponto de muitos irem buscar seus próprios pedidos no balcão por conta da espera.",0,2025-04-08 00:14:56+00:00,Restaurante/Bar,0.010692708
Limpeza ruim.,0,2025-05-31 00:00:00+00:00,Quarto,0.014122368
"piscina, como ladrilhos faltando e encardidos",0,2024-09-27 12:57:19+00:00,Áreas comuns,0.010799503
Iluminação deficiente do quarto,0,2025-08-11 15:25:36+00:00,Quarto,0.18226606
"consta que a piscina é aquecida, realmente, existe um sistema de aquecimento, mas está longe da agua ser até mesmo morna, quem dirá quente, eram 16h com um sol de 29 graus e meus dois filhos já estavam batendo os dentes de frio. A agua era muito mais fria do que quente.",0,2024-07-31 00:00:00+00:00,Áreas comuns,0.04244159
"A experiência do check in com esse indivíduo foi péssima, uma pessoa mal humorada, em nenhum momento fez questão de ser educado ou hospitaleiro, fazendo com que a primeira impressão fosse desagradável.",0,2024-04-23 00:00:00+00:00,Atendimento da equipe,0.012171615
Quanto muito pequeno para 4 pessoas!!,0,2025-05-24 00:00:00+00:00,Quarto,0.027085783
"A minha filha tentou usar a a academia de ginastica, porém não conseguiu pois estava com cheiro de mofo constante.",0,2024-01-17 00:00:00+00:00,Quarto,0.081383124
a moça que estava na nossa frente questionou o porque e achou que houve uma certa discriminação conosco,0,2024-01-02 23:04:32+00:00,Atendimento da equipe,0.067904666
Além de tocarem a campainha do nada. Só para escutarem o som da campainha.,0,2025-07-14 11:45:09+00:00,Quarto,0.5899341
um dos motivos para a nossa escolha do hotel foi a academia e foi uma decepção,0,2024-01-02 23:04:32+00:00,Áreas comuns,0.052325707
Eu achei o atendimento muito sem empatia e frio,0,2025-04-22 00:00:00+00:00,Atendimento da equipe,0.01319304
não honraram nossa reserva de quartos com as camas selecionadas,0,2024-03-25 00:36:09+00:00,Atendimento da equipe,0.0116898855
As paredes dos quartos deixam passar fácil os barulhos externos,0,2024-07-07 00:53:47+00:00,Quarto,0.55420095
o barulho de pessoas nos horários de descanso nos aptos,0,2024-01-23 18:23:24+00:00,Quarto,0.0372876
"Nossa avaliação do quarto achamos meio escuro, faltando iluminação",0,2025-02-05 00:00:00+00:00,Quarto,0.027090006
o atendimento na recepção deixou um pouco a desejar,0,2024-02-26 00:00:00+00:00,Atendimento da equipe,0.16590571
me colocaram num quarto afastado e com ar condicionado com defeito - resultado: dormi passando frio,0,2025-06-05 00:00:00+00:00,Quarto,0.015613178
Academia péssima abandonada,0,2024-01-30 13:34:34+00:00,Áreas comuns,0.011510298
"O restaurante servia buffet no almoço até ás 15:00 horas. Um dia nos atrasamos em uma passeio e pedimos para estender o horário por 15 minutos para que a gente pudesse comer, o mesmo foi negado e precisamos nos virar com batatas fritas",0,2025-04-22 00:00:00+00:00,Restaurante/Bar,0.047078174
"manutenção/limpeza da copa baby, pois passou a impressão de que apenas tiravam o lixo uma vez ao dia",0,2024-12-29 00:00:00+00:00,Áreas comuns,0.021545278
"Pontos a desenvolver: o serviço de quarto, acessórios do banheiro e iluminação do quarto.",0,2025-01-13 23:21:25+00:00,Quarto,0.61139035
"Muito barulho nos quartos, arrastando móveis, gritaria.",0,2024-07-16 17:22:10+00:00,Quarto,0.054958906
"Sauna funcionando em um dia e no outro não. Tive que pedir pra ligar, aguardei 25 minutos antes que alguém fosse ligar (depois de eu ir cobrar novamente). E não conseguiram ou não sabiam como fazia para ligar. Pois não funcionou.",0,2024-02-20 10:38:21+00:00,Áreas comuns,0.021076683
"o hotel está passando por reforma, barulho todos os dias pela manhã, não conseguindo dormir até mais tarde (férias) depois das 10:00 o barulho parava.",0,2024-11-07 13:56:30+00:00,Experiência,0.024673099
"Toalhas com cheiro ruim, pareciam mal lavadas.",0,2025-05-31 00:00:00+00:00,Quarto,0.01338888
O café da manhã era mais bonito que bom,0,2024-02-14 00:00:00+00:00,Café da manhã,0.98981005
"Trocamos de quarto pelo fato do ar condicionado não funcionar, e no outro quase diferença alguma.",0,2024-02-20 10:38:21+00:00,Quarto,0.10122046
Caro e não tinha nada de atrativo para chamar atenção.,0,2025-06-23 00:00:00+00:00,Restaurante/Bar,0.015204156
"Hóspedes conversando, crianças correndo pelos corredores e móveis sendo arrastados até altas horas ou muito cedo.",0,2024-09-08 17:35:59+00:00,Quarto,0.24170831
E o outro quarto também com ar condicionado ruim,0,2024-09-13 00:00:00+00:00,Quarto,0.026204804
O piso dos corredores são de carpet o que deixa o hotel muito quente considerando que estamos em foz que já é muito calor,0,2024-02-14 00:00:00+00:00,Áreas comuns,0.024906933
ótimo restaurante porém caro,0,2025-07-15 00:00:00+00:00,Restaurante/Bar,0.9861543
Achei o café fraco,0,2024-06-09 00:00:00+00:00,Café da manhã,0.3480361
Só poderia ser aquecida para ser usada em dias nublados como foi meu caso. Fiquei 4 dias no hotel e não pude aproveitar a piscina em nenhum dia pois estava nublado e água extremamente gelada.,0,2024-04-21 12:11:00+00:00,Áreas comuns,0.06411407
Relação custo beneficio ruim.,0,2024-12-04 00:00:00+00:00,Experiência,0.019097436
"O sono não foi muito tranquilo, porque a acústica do quarto é ruim.",0,2024-08-10 18:30:14+00:00,Quarto,0.026129574
Valor do buffet jantar  muito alto pela qualidade da comida e o que oferece,0,2024-07-10 00:00:00+00:00,Restaurante/Bar,0.96735346
as portas precisam sem coladas isolador pois infelizmente os demais hospedas cedo ou tarde passam falando alto e isso é chato!,0,2024-06-08 00:00:00+00:00,Quarto,0.009672774
decoração sofrível.,0,2025-01-04 00:00:00+00:00,Quarto,0.0896045
Academia e sauna sem investimento,0,2024-04-15 22:35:03+00:00,Áreas comuns,0.51017576
ah cadê os queijos?,0,2024-10-21 00:00:00+00:00,Café da manhã,0.01617777
ar condicionado com problemas,0,2024-08-17 00:00:00+00:00,Quarto,0.035572574
esse hotel não te o minino de organização e responsabilidade não pensa no consumidor,0,2024-09-12 10:34:17+00:00,Experiência,0.011775512
queria entender pq os hotéis cobram tão caro pelas bebidas,0,2024-02-17 17:15:20+00:00,Restaurante/Bar,0.04621135
"Nossa avaliação do quarto achamos meio escuro, faltando iluminação",0,2025-02-05 00:00:00+00:00,Quarto,0.027090006
custo benefício nessas refeições não é dos melhores,0,2024-10-20 13:34:01+00:00,Experiência,0.34510854
O café da manhã era mais bonito que bom,0,2024-02-14 00:00:00+00:00,Café da manhã,0.98981005
Café da Manhã com poucas opções,0,2024-04-16 21:29:37+00:00,Café da manhã,0.18610972
o barulho de pessoas nos horários de descanso nos aptos,0,2024-01-23 18:23:24+00:00,Quarto,0.0372876
O pessoal de uma maneira geral não são muito amigáveis,0,2024-12-02 19:54:51+00:00,Atendimento da equipe,0.036960687
Achei o café fraco,0,2024-06-09 00:00:00+00:00,Café da manhã,0.3480361
não gostamos das camas e dos travesseiros.,0,2024-03-16 00:00:00+00:00,Quarto,0.17277285
"ovos mexidos, não estavam legal nos dois dias pareciam uma plasta",0,2024-10-21 00:00:00+00:00,Café da manhã,0.011431513
"uma pessoa mal humorada, sem nenhum tipo de carisma, em nenhum momento fez questão de ser educado ou hospitaleiro, fazendo com que a primeira impressão fosse desagradável.",0,2024-04-23 19:18:20+00:00,Atendimento da equipe,0.013717261
Na sauna a vapor o cheiro de podridão (bactérias e fungos) é insuportável e faz mal à saúde.,0,2025-04-07 12:35:05+00:00,Áreas comuns,0.01400987
a relação custo benefício do hotel não compensa,0,2024-12-02 19:54:51+00:00,Experiência,0.08230495
"O buffet poderia ser melhor, não em variedade, mas em qualidade.",0,2024-01-02 11:18:52+00:00,Café da manhã,0.27097127
achamos o preço do buffet um pouco elevado,0,2025-01-08 12:41:06+00:00,Restaurante/Bar,0.0571856
"senti falta da recreação para as crianças, principalmente nessa fase de reformas que o hotel esta passando",0,2024-10-22 00:00:00+00:00,Áreas comuns,0.014674765
"funcionários mal educados , sem vontade de atender o cliente , muito ruim .",0,2024-12-04 00:00:00+00:00,Atendimento da equipe,0.01439488
Não vale quanto cobra.,0,2024-06-03 00:00:00+00:00,Experiência,0.022809798
pagamos bem mais que deveria,0,2024-09-12 10:34:17+00:00,Experiência,0.29122677
"A experiência do check-in com esse indivíduo foi péssima, uma pessoa mal humorada, sem nenhum tipo de carisma, em nenhum momento fez questão de ser educado ou hospitaleiro, fazendo com que a primeira impressão fosse desagradável.",0,2024-04-23 19:18:20+00:00,Atendimento da equipe,0.012904125
a sauna estar com problemas,0,2024-01-19 00:00:00+00:00,Áreas comuns,0.044389796
Não há tratamento acústico no hotel. Quaisquer ruídos ou conversas próximas é possível ouvir dentro do quarto.,0,2024-03-21 18:54:04+00:00,Quarto,0.5266538
"Relação custo beneficio ruim , não gostam de atender os pedidos ,",0,2024-12-04 00:00:00+00:00,Experiência,0.013434244
Custo da diária alto para o padrão do hotel.,0,2024-11-23 00:00:00+00:00,Experiência,0.123710096
"O sono não foi muito tranquilo, porque a acústica do quarto é ruim.",0,2024-08-10 18:30:14+00:00,Quarto,0.026129574
"Nossa avaliação do quarto achamos meio escuro, faltando iluminação",0,2025-02-05 00:00:00+00:00,Quarto,0.027090006
"O café da manhã é bom, mas não espere encontrar variedade de frutas (apenas melancia, banana, mamão e melão).",0,2025-05-28 00:00:00+00:00,Café da manhã,0.30993506
"Uma observação que me chamou muito a atenção foi o preço de um sorvete Mega Magnun custar R$ 38,00 . Achei abusivo !",0,2024-04-29 00:00:00+00:00,Restaurante/Bar,0.009813083
"O restaurante servia buffet no almoço até ás 15:00 horas. Um dia nos atrasamos em uma passeio e pedimos para estender o horário por 15 minutos para que a gente pudesse comer, o mesmo foi negado e precisamos nos virar com batatas fritas",0,2025-04-22 00:00:00+00:00,Restaurante/Bar,0.047078174
Piscina estava parte em manutenção.,0,2025-01-08 20:12:11+00:00,Áreas comuns,0.12266454
"Nossa avaliação do quarto achamos meio escuro, faltando iluminação",0,2025-02-05 00:00:00+00:00,Quarto,0.027090006
"Na cozinha os pratos também são bem ruins, comida sem gosto, sem sabor.",0,2025-01-20 22:39:41+00:00,Restaurante/Bar,0.012057756
"Copa baby bem abandonada, estava suja, não tinha nem uma chaleira elétrica",0,2025-01-19 00:00:00+00:00,Áreas comuns,0.011427186
"Só não é 5 estrela devido o funcionário da foto, fico impressionado de colocarem uma pessoa que não tem o mínimo de empatia pra ter o primeiro contato com os hóspedes.",0,2024-08-03 18:19:19+00:00,Atendimento da equipe,0.012220264
O ar condicionado não dava conta à noite!,0,2025-03-01 14:49:53+00:00,Quarto,0.025169844
Ficamos mais de 6 horas sem luz no quarto por um problema das instalações e só resolvido depois de muito insistência. Não deram atenção devida para o caso,0,2025-04-22 00:00:00+00:00,Quarto,0.010553432
Jantar muito caro para quem come pouco a noite,0,2024-01-14 00:00:00+00:00,Restaurante/Bar,0.021329492
"Achei alguns precos acima da media, algumas bebidas, como refrigerante lata; os sorvetes do bar da piscina e no jantar",0,2024-10-22 00:00:00+00:00,Restaurante/Bar,0.34077096
Cobrar estacionamento dos hóspedes é patético… R$ 15 por dia.,0,2025-06-24 00:00:00+00:00,Áreas comuns,0.01057639
a limpeza regular,0,2025-03-18 11:42:22+00:00,Café da manhã,0.4568035
Piscina pequena,0,2024-04-16 21:29:37+00:00,Áreas comuns,0.6220308
Jantar muito caro,0,2024-05-18 00:00:00+00:00,Restaurante/Bar,0.03371772
A piscina era menor do que a foto mostrava,0,2024-01-17 00:00:00+00:00,Áreas comuns,0.45660174
Poderia ter uma música ambiente e o bar porderia ser integrado com o ambiente.,0,2024-03-22 00:00:00+00:00,Áreas comuns,0.62761027
"Trocamos de quarto pelo fato do ar condicionado não funcionar, e no outro quase diferença alguma.",0,2024-02-20 10:38:21+00:00,Quarto,0.10122046
"Quarto o ar condicionado não funcionava muito bem, demorava muito para esfriar o quarto.",0,2024-12-22 00:00:00+00:00,Quarto,0.013532639
"Atendimento em nada cortês, não prestativo.",0,2025-01-04 00:00:00+00:00,Atendimento da equipe,0.011297743
"funcionários mal educados , sem vontade de atender o cliente , muito ruim .",0,2024-12-04 00:00:00+00:00,Atendimento da equipe,0.01439488
a acústica é péssima,0,2025-07-15 00:00:00+00:00,Quarto,0.0118711125
Academia e sauna sem investimento,0,2024-04-15 22:35:03+00:00,Áreas comuns,0.51017576
Buffet muito simples.,0,2024-02-23 15:54:13+00:00,Restaurante/Bar,0.9261342
Poderia ter uma música ambiente e o bar porderia ser integrado com o ambiente.,0,2024-03-22 00:00:00+00:00,Áreas comuns,0.62761027
"senti falta da recreação para as crianças, principalmente nessa fase de reformas que o hotel esta passando",0,2024-10-22 00:00:00+00:00,Áreas comuns,0.014674765
"Há restaurante disponível, mas o custo do buffet (99,00 por pessoa) não é compatível com a qualidade oferecida.",0,2024-08-10 18:30:14+00:00,Restaurante/Bar,0.0773848
Acho que na cidade tem outras opções mais interessantes pelo mesmo preço,0,2025-03-18 11:42:22+00:00,Experiência,0.5641967
"Hotel muito barulhento, ficamos no térreo, de madrugada por mais de uma noite ouvia-se barulho do quarto de cima, arrasto de móveis, incomodou bastante, além de pessoas correndo no corredor.",0,2024-10-28 00:00:00+00:00,Quarto,0.010944014
Os quartos no térreo podem ser bem barulhentos pelos barulhos da recepção e restaurante.,0,2024-06-02 16:01:28+00:00,Quarto,0.73576075
"Toalhas com cheiro ruim, pareciam mal lavadas.",0,2025-05-31 00:00:00+00:00,Quarto,0.01338888
"Achei um pouco absurdo  cobrarem R$ 10,00 por 200ml de leite, mas acho que isso é um detalhe…",0,2024-07-31 00:00:00+00:00,Restaurante/Bar,0.011761538
"Os quartos precisam melhorar a iluminação, precisa ter uma iluminação central a noite fica muito escuro e a iluminação apenas da cabeceira não dá conta!",0,2024-01-02 23:04:32+00:00,Quarto,0.013169346
piscina não é aquecida,0,2025-05-11 00:00:00+00:00,Áreas comuns,0.30438253
A variedade é grande mais os iténs não tem qualidade.,0,2025-06-23 00:00:00+00:00,Café da manhã,0.018576568
"Um inconveniente foi a recreação na piscina, com dj e jogos no fim da tarde, com caixa de som voltada para os quartos, o que atrapalhou um pouco o descanso quando retornavamos no fim do dia",0,2024-02-14 22:39:04+00:00,Áreas comuns,0.024445493
Sugiro a troca dos colchões que achamos muito duros.,0,2024-09-08 17:35:59+00:00,Quarto,0.018942537
"Sauna funcionando em um dia e no outro não. Tive que pedir pra ligar, aguardei 25 minutos antes que alguém fosse ligar (depois de eu ir cobrar novamente). E não conseguiram ou não sabiam como fazia para ligar. Pois não funcionou.",0,2024-02-20 10:38:21+00:00,Áreas comuns,0.021076683
"Achei um pouco absurdo  cobrarem R$ 10,00 por 200ml de leite, mas acho que isso é um detalhe…",0,2024-07-31 00:00:00+00:00,Restaurante/Bar,0.011761538
custo benefício nessas refeições não é dos melhores,0,2024-10-20 13:34:01+00:00,Experiência,0.34510854
As paredes dos quartos deixam passar fácil os barulhos externos,0,2024-07-07 00:53:47+00:00,Quarto,0.55420095
"Um inconveniente foi a recreação na piscina, com dj e jogos no fim da tarde, com caixa de som voltada para os quartos, o que atrapalhou um pouco o descanso quando retornavamos no fim do dia",0,2024-02-14 22:39:04+00:00,Áreas comuns,0.024445493
Não há tratamento acústico no hotel. Quaisquer ruídos ou conversas próximas é possível ouvir dentro do quarto.,0,2024-03-21 18:54:04+00:00,Quarto,0.5266538
O ar condicionado não dava conta à noite!,0,2025-03-01 14:49:53+00:00,Quarto,0.025169844
"sobretudo a troca dos colchões (claramente acima da vida útil das molas) por colchões mais novos, e consequentemente mais confortáveis.",0,2025-02-13 00:00:00+00:00,Quarto,0.5045613
"Essa sauna a vapor umidifica todo o subsolo e os poços dos elevadores, que cheiram a umidade.",0,2025-04-07 12:35:05+00:00,Áreas comuns,0.11956769
Talvez ter umas duas ou três opções bem elaboradas a la carte fosse melhor do que um self service repetitivo.,0,2024-09-08 17:35:59+00:00,Restaurante/Bar,0.5923084
"Trocamos de quarto pelo fato do ar condicionado não funcionar, e no outro quase diferença alguma.",0,2024-02-20 10:38:21+00:00,Quarto,0.10122046
ar condicionado com ruídos e refrigera pouco (necessita de manutenção urgente ),0,2024-12-30 00:00:00+00:00,Quarto,0.045381986
A noite gritaria no quarto.,0,2025-07-14 11:45:09+00:00,Quarto,0.38888547
"Quartos espartanos, oferecem pouco conforto.",0,2025-01-04 00:00:00+00:00,Quarto,0.0797997
"Limpeza, conforto, qualidade dos quartos ruins, tive que trocar de quarto porque fiquei no último quarto do hotel com um cheiro horrível de mofo e me colocaram em um quarto mais perto bem antigo, não tinha sido reformado e a limpeza deixava a desejar",0,2024-10-28 12:25:44+00:00,Quarto,0.012110707
A academia é bem fraquinha para o porte do hotel. Equipamentos quebrados e deu a sensação de abandono.,0,2025-07-07 01:13:03+00:00,Áreas comuns,0.013924544
"Quarto sem nenhum isolamento  acústico,  incomoda bastante  principalmente  de manhã  se quiser  ficar um pouco  mais na cama.",0,2024-09-30 00:00:00+00:00,Quarto,0.013613682
"Limpeza, conforto, qualidade dos quartos ruins, tive que trocar de quarto porque fiquei no último quarto do hotel com um cheiro horrível de mofo e me colocaram em um quarto mais perto bem antigo, não tinha sido reformado e a limpeza deixava a desejar",0,2024-10-28 12:25:44+00:00,Quarto,0.012110707
O pessoal de uma maneira geral não são muito amigáveis,0,2024-12-02 19:54:51+00:00,Atendimento da equipe,0.036960687
"me reservaram um quarto barulhento, onde haviam crianças berrando pelos corredores a todo momento.",0,2024-06-03 00:00:00+00:00,Quarto,0.6904239
Quartos bons só deveria ser mais iluminado.,0,2024-07-31 00:00:00+00:00,Quarto,0.16069974
"Manutenção, o secador estava estragado, o porta papel higiênico estava estragado",0,2024-02-14 00:00:00+00:00,Quarto,0.021071026
"muitas das vezes esquecem de seus pedidos, tendo que questionar por várias vezes o pessoal que presta o atendimento.",0,2024-11-20 00:00:00+00:00,Restaurante/Bar,0.026807228
"eles não se importam com o cliente, não tentam resolver de forma alguma",0,2024-06-17 21:49:56+00:00,Atendimento da equipe,0.026488246
Passamos sete noites e foi difícil ter uma noite de sono sem perturbação por barulho.,0,2024-09-08 17:35:59+00:00,Quarto,0.019311382
Iluminação deficiente do quarto,0,2025-08-11 15:25:36+00:00,Quarto,0.18226606
a moça que estava na nossa frente questionou o porque e achou que houve uma certa discriminação conosco,0,2024-01-02 23:04:32+00:00,Atendimento da equipe,0.067904666
"No café, suco de laranja com gosto de estragado.",0,2024-03-22 16:13:42+00:00,Café da manhã,0.12359163
Trocamos de quarto pois o ar não funcionava,0,2024-09-13 00:00:00+00:00,Quarto,0.050648563
Valor do buffet jantar  muito alto pela qualidade da comida e o que oferece,0,2024-07-10 00:00:00+00:00,Restaurante/Bar,0.96735346
"Falta janela acústica, pois entra barulho, principalmente se for virado para a piscina.",0,2025-07-08 00:00:00+00:00,Quarto,0.012855613
Achei o café fraco,0,2024-06-09 00:00:00+00:00,Café da manhã,0.3480361
A academia precisa de reparos.,0,2024-08-10 18:30:14+00:00,Áreas comuns,0.07951481
"Falta janela acústica, pois entra barulho, principalmente se for virado para a piscina.",0,2025-07-08 00:00:00+00:00,Quarto,0.012855613
O ar condicionado Velho nem funcionou direito,0,2025-02-04 00:00:00+00:00,Quarto,0.08370612
"Tivemos que trocar de quarto 3 vezes porque o ar condicionado não funcionava, super sujo, sem manutenção.",0,2024-07-16 17:22:10+00:00,Quarto,0.012106134
"O buffet poderia ser melhor, não em variedade, mas em qualidade.",0,2024-01-02 11:18:52+00:00,Café da manhã,0.27097127
me colocaram num quarto afastado e com ar condicionado com defeito - resultado: dormi passando frio,0,2025-06-05 00:00:00+00:00,Quarto,0.015613178
"Atendimento no bar da piscina era péssimo, esqueciam os pedidos ou demorava muito.",0,2024-12-22 00:00:00+00:00,Restaurante/Bar,0.010418859
A única coisa que sentimos falta foi de tomadas na cabeceira da cama…,0,2024-01-15 00:00:00+00:00,Quarto,0.18156381
"o ar condicionado não estava funcionando, mas a equipe resolveu nos reacomodando",0,2024-02-14 22:39:04+00:00,Quarto,0.14773536
"Porém, a limpeza dos quartos deixou a desejar o chão estava melecado quando ficamos descalsos e nossas meias ficaram pretas da sujidade do chão.",0,2025-06-24 16:32:53+00:00,Quarto,0.011396404
A piscina era menor do que a foto mostrava,0,2024-01-17 00:00:00+00:00,Áreas comuns,0.45660174
A equipe da limpeza dos quartos precisa de orientação pois a higiene dos banheiros deixa muito a desejar visto a presença de muito mofo nos rejuntes dos azulejos.,0,2025-05-28 00:00:00+00:00,Atendimento da equipe,0.013003845
"o custo da diária é bem alto para os serviços e infraestrutura oferecidos, o que não condiz com a qualidade do que se espera por esse valor.",0,2024-11-07 13:56:30+00:00,Experiência,0.03988925
"consta que a piscina é aquecida, realmente, existe um sistema de aquecimento, mas está longe da agua ser até mesmo morna, quem dirá quente, eram 16h com um sol de 29 graus e meus dois filhos já estavam batendo os dentes de frio. A agua era muito mais fria do que quente.",0,2024-07-31 00:00:00+00:00,Áreas comuns,0.04244159
E o outro quarto também com ar condicionado ruim,0,2024-09-13 00:00:00+00:00,Quarto,0.026204804
O ar condicionado não dava conta à noite!,0,2025-03-01 14:49:53+00:00,Quarto,0.025169844
"Quartos espartanos, oferecem pouco conforto.",0,2025-01-04 00:00:00+00:00,Quarto,0.0797997
Academia péssima abandonada,0,2024-01-30 13:34:34+00:00,Áreas comuns,0.011510298
ar condicionado com problemas,0,2024-08-17 00:00:00+00:00,Quarto,0.035572574
Conseguia ouvir o elevador do quarto,0,2024-07-07 00:53:47+00:00,Quarto,0.46900126
Limpeza ruim.,0,2025-05-31 00:00:00+00:00,Quarto,0.014122368
