text,class,date,aspect
Jonas muito atencioso.,1,2024-12-08 00:00:00+00:00,Atendimento da equipe
Limpeza e organização,1,2024-12-08 00:00:00+00:00,Quarto
SKY Bar muito bom,1,2024-12-08 00:00:00+00:00,Áreas comuns
Todos muito bem treinados para nos atender,1,2024-12-08 00:00:00+00:00,Atendimento da equipe
Quartos limpos e amplos,1,2024-12-08 00:00:00+00:00,Quarto
Quartos limpos e amplos,1,2024-12-08 00:00:00+00:00,Quarto
Atendimento de primeira,1,2024-12-08 00:00:00+00:00,Atendimento da equipe
Hotel maravilhoso. O hotel é super aconchegante.,1,2024-09-17 00:00:00+00:00,Experiência
Tem um café maravilhoso,1,2024-09-17 00:00:00+00:00,Café da manhã
quartos amplos,1,2024-09-17 00:00:00+00:00,Quarto
confortáveis com bom colchão e travesseiros fofos,1,2024-09-17 00:00:00+00:00,Quarto
Claro.. um bom custo benefício.,1,2024-09-17 00:00:00+00:00,Experiência
A equipe é super simpática.,1,2024-09-17 00:00:00+00:00,Atendimento da equipe
O café da manhã e a atenção da recepção também foram muito bons.,1,2024-07-14 00:00:00+00:00,Atendimento da equipe
nunca fiquei em um hotel tão silencioso,1,2024-04-30 00:00:00+00:00,Experiência
quarto espaçoso,1,2024-04-30 00:00:00+00:00,Quarto
confortável,1,2024-04-30 00:00:00+00:00,Quarto
a área da piscina é maravilhosa,1,2024-04-30 00:00:00+00:00,Áreas comuns
Café da manhã com comidas muito saborosas,1,2024-04-30 00:00:00+00:00,Café da manhã
Café da manhã com ... opções,1,2024-04-30 00:00:00+00:00,Café da manhã
Recepção muito atenciosa e rápida,1,2024-04-30 00:00:00+00:00,Atendimento da equipe
estacionamento gratuito,1,2024-04-30 00:00:00+00:00,Áreas comuns
vários restaurantes em volta do hotel super tranquilo de ir,1,2024-04-30 00:00:00+00:00,Localização
quarto grande,1,2024-04-20 00:00:00+00:00,Quarto
"Hotel muito bom, confortável",1,2024-04-20 00:00:00+00:00,Quarto
Café da manhã delicioso!,1,2024-04-20 00:00:00+00:00,Café da manhã
O Sky Bar que fica na cobertura junto a piscina é maravilhoso!,1,2024-04-20 00:00:00+00:00,Áreas comuns
"Os funcionários todos muito atenciosos, Mateus e Victor foram sempre muito prestativos, nos dando informações e dicas da cidade!",1,2024-04-20 00:00:00+00:00,Atendimento da equipe
"Ponto a melhorar: cobrança a parte do estacionamento! Não atentei a esta informação no site, até pq no estado onde moro não é cobrado o estacionamento nas diárias, achei isso um absurdo!",0,2024-04-20 00:00:00+00:00,Áreas comuns
Atendimento de excelência!,1,2024-03-29 00:00:00+00:00,Atendimento da equipe
Atendimento de excelente qualidade!,1,2024-03-29 00:00:00+00:00,Atendimento da equipe
Profissionais muito educados e atenciosos!,1,2024-03-29 00:00:00+00:00,Atendimento da equipe
Acomodação muito confortável e organizada!,1,2024-03-29 00:00:00+00:00,Quarto
Os funcionárias são muito educados,1,2024-03-22 00:00:00+00:00,Atendimento da equipe
a limpeza é perfeita,1,2024-03-22 00:00:00+00:00,Quarto
As roupas de cama e banho precisam melhorar,0,2024-03-22 00:00:00+00:00,Quarto
Hotel novo é bem estruturado com custo/benefício acima da média.,1,2024-03-21 00:00:00+00:00,Experiência
Equipe de atendimento do turismo extremamente simpática e oferecendo pacotes bem interessantes.,1,2024-03-21 00:00:00+00:00,Atendimento da equipe
"Área de turismo de Foz do Iguaçu extremamente organizada, padrão internacional.",1,2024-03-21 00:00:00+00:00,Experiência
O hotel é muito bem localizado no centro de Foz de Iguaçu.,1,2024-03-17 00:00:00+00:00,Localização
Nosso quarto era muito grande e confortável.,1,2024-03-17 00:00:00+00:00,Quarto
Nosso quarto era muito grande e confortável.,1,2024-03-17 00:00:00+00:00,Quarto
O atendimento foi simpático.,1,2024-03-17 00:00:00+00:00,Atendimento da equipe
"O café da manhã era bom, mas pouco variado.",0,2024-03-17 00:00:00+00:00,Café da manhã
"Em um dos dias, a salada de frutas oferecida estava estragada.",0,2024-03-17 00:00:00+00:00,Café da manhã
O bar na cobertura é muito bonito.,1,2024-03-17 00:00:00+00:00,Áreas comuns
"Contudo, não pudemos usar, no fim de semana, pois ele estava lotado com pessoas de fora.",0,2024-03-17 00:00:00+00:00,Áreas comuns
"Como o hotel estava muito cheio, o tempo de espera nos elevadores era muito elevado.",0,2024-03-17 00:00:00+00:00,Áreas comuns
Hotel bem localizado na cidade.,1,2024-02-24 00:00:00+00:00,Localização
"Funcionários atenciosos e prestativos, Principalmente Jonas e sua equipe, sempre atento as necessidades do hóspede",1,2024-02-24 00:00:00+00:00,Atendimento da equipe
"hotel bem localizado, perto d restaurante,bares e farmácia",1,2024-02-24 00:00:00+00:00,Localização
excelente o atendimento dos funcionários,1,2025-07-20 00:00:00+00:00,Atendimento da equipe
Região incrível,1,2025-06-22 00:00:00+00:00,Localização
Apenas o elevador deixa a desejar: é muito lento em horários de pico,0,2025-06-22 00:00:00+00:00,Áreas comuns
"o cuidado no atendimento, a cordialidade dos funcionários, e a presteza das nossas solicitações antes da nossa chegada chamou mais atenção",1,2025-06-19 00:00:00+00:00,Atendimento da equipe
As cobertas estavam rasgada e não era higienizadas,0,2025-07-23 00:00:00+00:00,Quarto
Deixou muito a desejar pelo valor do da diária do hotel,0,2025-07-23 00:00:00+00:00,Experiência
Quarto Limpo,1,2024-12-27 00:00:00+00:00,Quarto
"Café da Manhã excelente com diversas variedades de pães, frios, sucos, café, leite.",1,2024-12-27 00:00:00+00:00,Café da manhã
"Café da Manhã excelente com diversas variedades de pães, frios, sucos, café, leite.",1,2024-12-27 00:00:00+00:00,Café da manhã
muito obrigada pelo carinho das camareiras com meu quarto,1,2024-12-27 00:00:00+00:00,Atendimento da equipe
"O chef da cozinha Erick Peres veio até nossa mesa para se desculpar, e foi muito educado e simpático.",1,2024-12-27 00:00:00+00:00,Atendimento da equipe
pessoal da recepção super atenciosos nos orientaram sobre atrações turísticas da cidade.,1,2024-12-27 00:00:00+00:00,Atendimento da equipe
cama aconchegante,1,2024-10-14 00:00:00+00:00,Quarto
ar condicionado muito bom,1,2024-10-14 00:00:00+00:00,Quarto
Muito limpo,1,2024-10-14 00:00:00+00:00,Quarto
Atendentes sempre prontos e prestando um excelente atendimento,1,2024-10-14 00:00:00+00:00,Atendimento da equipe
A equipe do hotel é excelente em acolhimento e atendimento de nossas solicitações.,1,2024-10-01 00:00:00+00:00,Atendimento da equipe
Os quartos que usamos são confortáveis e amplos.,1,2024-10-01 00:00:00+00:00,Quarto
Os quartos que usamos são confortáveis e amplos.,1,2024-10-01 00:00:00+00:00,Quarto
Café da manhã é variado e delicioso,1,2024-10-01 00:00:00+00:00,Café da manhã
tem academia,1,2024-10-01 00:00:00+00:00,Áreas comuns
piscina de borda infinita,1,2024-10-01 00:00:00+00:00,Áreas comuns
o pôr do sol lá do rooftop é imperdível.,1,2024-10-01 00:00:00+00:00,Experiência
"Foz Trip agência de receptivo e turismo que  é simplesmente  excelente (destaque para o maravilhoso atendimento da Kauani, do Jaisson e da Luciana).",1,2024-10-01 00:00:00+00:00,Atendimento da equipe
quarto confortável,1,2025-07-28 12:35:37+00:00,Quarto
Funcionários atenciosos e prestativos,1,2025-07-28 12:35:37+00:00,Atendimento da equipe
quarto amplo,1,2025-07-28 12:35:37+00:00,Quarto
o café da manhã é bem variado,1,2025-07-28 12:35:37+00:00,Café da manhã
"se falar dos funcionarios, sera dificil escolher um so",1,2024-03-24 00:00:00+00:00,Atendimento da equipe
Olha se eu pudesse daria uma medalha a cada de vcs,1,2024-03-24 00:00:00+00:00,Atendimento da equipe
Experiência perfeita.,1,2025-07-28 00:00:00+00:00,Experiência
quarto limpo,1,2025-07-28 00:00:00+00:00,Quarto
lençóis limpos,1,2025-07-28 00:00:00+00:00,Quarto
funcionários atenciosos,1,2025-07-28 00:00:00+00:00,Atendimento da equipe
Café da manhã maravilhoso!!,1,2025-07-28 00:00:00+00:00,Café da manhã
Uma vista incrível do bar da piscina !,1,2025-08-02 00:00:00+00:00,Áreas comuns
Recepção boa,1,2025-08-02 00:00:00+00:00,Atendimento da equipe
"Ótima localização na cidade, central, com bares e restaurantes no entorno.",1,2024-11-28 17:30:08+00:00,Localização
"A vista a partir do terração é deslumbrante, ponto forte!",1,2024-11-28 17:30:08+00:00,Experiência
"Pôr do sol no terraço, imperdível.",1,2025-08-03 00:00:00+00:00,Áreas comuns
"atendimento excelente, funcionários super atenciosos, principalmente o Lucas no bar da piscina e a Ana, que deixava nosso quarto impecável.",1,2025-08-03 00:00:00+00:00,Atendimento da equipe
"com destaque ao trabalho da Alexandra, muito caprichosa, fez um lindo trabalho",1,2025-08-02 00:00:00+00:00,Atendimento da equipe
"Quero agradecer a toda a equipe do Hotel, são extremamente educados e atencioso",1,2025-08-01 00:00:00+00:00,Atendimento da equipe
Atendimento perfeito.,1,2025-08-01 00:00:00+00:00,Atendimento da equipe
atendimento dos profissionais de limpeza... excelentes.,1,2025-08-01 00:00:00+00:00,Atendimento da equipe
atendimento dos... bar e restaurante excelentes.,1,2025-08-01 00:00:00+00:00,Atendimento da equipe
Vista do Sky Bar é um caso a parte. Lindo por do sol.,1,2025-08-11 17:00:01+00:00,Experiência
"Único ponto que deixou a desejar foi a demora dos elevadores em horários de pico, por estar muito lotado (tem dois elevadores para o hotel inteiro, que tem vários andares).",0,2025-08-09 00:00:00+00:00,Áreas comuns
"Funcionários simpáticos, procuram te atender da melhor forma possível.",1,2025-08-11 00:00:00+00:00,Atendimento da equipe
"Bares, restaurantes. Muito bom.",1,2025-08-11 00:00:00+00:00,Localização
Atendentes atenciosos.,1,2025-08-10 00:00:00+00:00,Atendimento da equipe
Café da manha IMPECAVEL !,1,2025-08-10 00:00:00+00:00,Café da manhã
Quarto com camas macias,1,2025-08-10 00:00:00+00:00,Quarto
ar condicionado e WIFI funcionando perfeito !,1,2025-08-10 00:00:00+00:00,Quarto
ROOFTOP  com piscina com borda infinita e uma imagem incrivel do por do sol.,1,2025-08-10 00:00:00+00:00,Áreas comuns
Excelente atendimento garçom muito Cortez,1,2025-08-05 00:00:00+00:00,Atendimento da equipe
pessoal da recepção fizeram um atendimento com muito profissionalismo,1,2025-08-05 00:00:00+00:00,Atendimento da equipe
Quarto confortável,1,2025-08-04 00:00:00+00:00,Quarto
limpo,1,2025-08-04 00:00:00+00:00,Quarto
silencioso,1,2025-08-04 00:00:00+00:00,Quarto
Café da manhã muito bom,1,2025-08-04 00:00:00+00:00,Café da manhã
Equipe muito simpática,1,2025-08-04 00:00:00+00:00,Atendimento da equipe
"Ótima localização com acesso a ônibus para pontos turísticos, restaurantes e farmácias",1,2025-08-04 00:00:00+00:00,Localização
"funcionários muito simpáticos e receptivos, todos muito educadose prontos",1,2024-08-22 17:57:41+00:00,Atendimento da equipe
"O quarto perfeito, bem espaçoso",1,2024-08-22 17:57:41+00:00,Quarto
"tudo muito limpo, e organizado",1,2024-08-22 17:57:41+00:00,Quarto
só senti falta de uma variedade maior de bolos,0,2024-08-22 17:57:41+00:00,Café da manhã
"Hotel muito acolhedor, confortável",1,2025-02-08 00:00:00+00:00,Quarto
muito limpo,1,2025-02-08 00:00:00+00:00,Quarto
café da manhã maravilhoso,1,2025-02-08 00:00:00+00:00,Café da manhã
Funcionários atenciosos e prestativos,1,2025-02-08 00:00:00+00:00,Atendimento da equipe
excelente localização,1,2025-01-22 00:00:00+00:00,Localização
quarto espaçoso,1,2025-01-22 00:00:00+00:00,Quarto
confortável,1,2025-01-22 00:00:00+00:00,Quarto
Café bom e farto,1,2025-01-22 00:00:00+00:00,Café da manhã
"Tem vários doces, mas mais secos ou não tão bons",0,2025-01-22 00:00:00+00:00,Café da manhã
poderia melhorar com um bom pão de queijo e doces bons,0,2025-01-22 00:00:00+00:00,Café da manhã
sujo,0,2024-07-26 00:00:00+00:00,Quarto
Adequado e bem localizado.,1,2025-01-08 00:00:00+00:00,Localização
Piscina bonita no último andar do hotel.,1,2025-01-08 00:00:00+00:00,Áreas comuns
Estacionamento pago à parte e com poucas vagas.,0,2025-01-08 00:00:00+00:00,Áreas comuns
"O elevador foi subdimensionado para o edifício, assim tenha calma e paciência.",0,2025-01-08 00:00:00+00:00,Áreas comuns
Serviço impecável.,1,2025-01-03 00:00:00+00:00,Atendimento da equipe
quarto limpo,1,2025-01-03 00:00:00+00:00,Quarto
serviço de camareira impecável,1,2025-01-03 00:00:00+00:00,Atendimento da equipe
Funcionários prestativos,1,2025-01-03 00:00:00+00:00,Atendimento da equipe
café da manhã muito bom,1,2025-01-03 00:00:00+00:00,Café da manhã
cama confortável,1,2025-01-03 00:00:00+00:00,Quarto
"A festa de réveillon no Skype foi muito ruim, tinha gente demais, e não cabia no espaço designado para a festa.",0,2025-01-03 00:00:00+00:00,Áreas comuns
"Impossivel se mover no espaço e as filas eram longas, tanto no bar como no buffet",0,2025-01-03 00:00:00+00:00,Áreas comuns
Praticidade no centro de Foz!,1,2024-02-25 00:00:00+00:00,Localização
Muito agradável e num lugar bem legal,1,2024-03-07 00:00:00+00:00,Localização
Local limpo e organizado,1,2024-12-30 00:00:00+00:00,Quarto
funcionários sempre dispostos a ajudar,1,2024-12-30 00:00:00+00:00,Atendimento da equipe
piscina top com borda infinita,1,2024-12-30 00:00:00+00:00,Áreas comuns
esse sem dúvida foi o melhor custo benefício!,1,2024-06-08 00:00:00+00:00,Experiência
Confortável! Adoramos!,1,2024-06-08 00:00:00+00:00,Quarto
Muito tranquilo o dia a dia no hotel.,1,2024-06-06 00:00:00+00:00,Experiência
colaboradores muito atenciosos,1,2024-06-06 00:00:00+00:00,Atendimento da equipe
apartamento espaçoso,1,2024-06-06 00:00:00+00:00,Quarto
Os melhores bares e restaurantes de Fóz estão a 100 metros do hotel.,1,2024-06-06 00:00:00+00:00,Localização
Ótima experiência.,1,2024-11-03 00:00:00+00:00,Experiência
"Hotel próximo ao comércio, restaurantes e bares, podendo fazer tudo a pé.",1,2024-11-03 00:00:00+00:00,Localização
Excelente custo benefício.,1,2024-11-03 00:00:00+00:00,Experiência
uma das camas com o colchão afundando no meio,0,2024-09-30 00:00:00+00:00,Quarto
"frigobar desabastecido, sendo necessario pegar na recepção os itens",0,2024-09-30 00:00:00+00:00,Quarto
O custo benefício é baixo pelo valor da estadia,0,2024-09-30 00:00:00+00:00,Experiência
Gostaria de elogiar a funcionária do Hotel Jéssica Maria. Excelente trabalho e uma ótima experiência quando retornava ao quarto.,1,2024-09-27 00:00:00+00:00,Atendimento da equipe
Hotel de boa localização e fácil acesso aos lugares e pontos turísticos da cidade.,1,2024-09-27 00:00:00+00:00,Localização
Hotel de boa localização e fácil acesso aos lugares e pontos turísticos da cidade.,1,2024-09-27 00:00:00+00:00,Localização
Adorei o rooftop com a piscina de borda infinta e a vista perfeita.,1,2024-08-18 00:00:00+00:00,Áreas comuns
"A única  ressalva são os elevadores que apesar de  serem dois, não é suficiente para tantos hóspedes.",0,2024-08-18 00:00:00+00:00,Áreas comuns
Bom serviço de quarto.,1,2024-08-08 00:00:00+00:00,Atendimento da equipe
O serviço de quarto da Jessica é excelente.,1,2024-08-08 00:00:00+00:00,Atendimento da equipe
"Pena q o recepcionista colocou todos meus colegas de empresa em quartos e andares próximos, enquanto eu fiquei há andares de distância, mesmo tendo todos nós chegado juntos.",0,2024-08-08 00:00:00+00:00,Atendimento da equipe
O atendimento é maravilhoso super solícitos e educados.,1,2024-07-24 00:00:00+00:00,Atendimento da equipe
Camas também.,1,2024-07-24 00:00:00+00:00,Quarto
Limpeza impecável.,1,2024-07-24 00:00:00+00:00,Quarto
café da manhã fraco,0,2024-07-17 00:00:00+00:00,Café da manhã
"Travesseiros altos, camas moles com buracos no meio",0,2024-07-17 00:00:00+00:00,Quarto
Quarto e banheiro sujos,0,2024-07-17 00:00:00+00:00,Quarto
Elevadores lentos e sem funcionar em horário de pico,0,2024-07-17 00:00:00+00:00,Áreas comuns
pouco opções,0,2024-07-17 00:00:00+00:00,Café da manhã
Excelente localização.,1,2024-07-10 00:00:00+00:00,Localização
Excelente equipe TOP.,1,2024-06-07 00:00:00+00:00,Atendimento da equipe
Quero fazer Uma recomendação em nota 10 para Veridiana por ser uma excelente profissional e atenciosa.,1,2024-06-07 00:00:00+00:00,Atendimento da equipe
A localização é perfeita Bons restaurantes,1,2024-06-07 00:00:00+00:00,Localização
Proximidade  de todas as  Locais de visitação turística .,1,2024-06-07 00:00:00+00:00,Localização
"Pelas fotos e avaliações, tinha uma expectativa que fosse melhor.",0,2024-03-31 00:00:00+00:00,Experiência
cama também,1,2024-03-31 00:00:00+00:00,Quarto
E o horário da piscina inicia muito tarde.,0,2024-03-31 00:00:00+00:00,Áreas comuns
O café é bom.,1,2024-03-31 00:00:00+00:00,Café da manhã
"fomos muito bem atendidos, especialmente pela Larissa.",1,2024-03-21 00:00:00+00:00,Atendimento da equipe
Amei a experiência.,1,2024-03-09 00:00:00+00:00,Experiência
A experiência no hotel viale tower com a equipe SKY bar não poderia ser melhor atendimento da Larissa e equipe São maravilhosos como nunca tive em outro hotel que me hospedei até hoje espetacular,1,2024-03-09 00:00:00+00:00,Atendimento da equipe
café da manhã como ao todo fomos super bem atendida,1,2024-03-09 00:00:00+00:00,Café da manhã
A localização do hotel é excelente próximo a bares e restaurantes.,1,2024-02-24 00:00:00+00:00,Localização
"Quartos grandes camas aconchegante, ducha com boa vasão.",1,2024-02-24 00:00:00+00:00,Quarto
"Quartos grandes camas aconchegante, ducha com boa vasão.",1,2024-02-24 00:00:00+00:00,Quarto
os atendentes são simpáticos,1,2024-03-08 00:00:00+00:00,Atendimento da equipe
A equipe que limpou o quarto no dia 08/03/24 no 16° andar foi a melhor de toda estagia,1,2024-03-08 00:00:00+00:00,Atendimento da equipe
quartos sujos e não fazem a limpeza diaria,0,2024-03-07 00:00:00+00:00,Quarto
Sem limpeza dos quarto,0,2024-03-07 00:00:00+00:00,Quarto
Mal atendimento na recepção,0,2024-03-07 00:00:00+00:00,Atendimento da equipe
A atenção e carinho dos funcionários da recepção e do bar do hotel são as melhores fui muito bem atendido por lá...um carinho especial pelo funcionário (Victor) do bar muito simpático e solicito...,1,2024-02-28 00:00:00+00:00,Atendimento da equipe
Já o ruim fica por conta do pessoal de reservas pouco atencioso e não atende o telefone por nada e fiquei horas pra confirmar minha reserva,0,2024-02-28 00:00:00+00:00,Atendimento da equipe
Os elevadores também um caos quando  tem muito movimento.,0,2024-02-25 00:00:00+00:00,Áreas comuns
Próximo tem boas opções para almoço ou jantar e ao lado uma sorveteria que tb serve lanches e um capuccino delicioso,1,2024-01-23 00:00:00+00:00,Localização
quarto amplo e confortável,1,2024-01-23 00:00:00+00:00,Quarto
quarto amplo e confortável,1,2024-01-23 00:00:00+00:00,Quarto
tem uma vista linda pelo último andar onde fica a piscina,1,2024-01-23 00:00:00+00:00,Áreas comuns
Hotel novo e bem localizado,1,2024-01-23 00:00:00+00:00,Localização
"Muito sujo, desde vidros e áreas comuns.",0,2024-02-13 00:00:00+00:00,Áreas comuns
vidros do quarto muito sujos.,0,2024-02-13 00:00:00+00:00,Quarto
Hotel super bem localizado,1,2024-01-21 00:00:00+00:00,Localização
quartos grandes e confortáveis,1,2024-01-21 00:00:00+00:00,Quarto
"Destaque para o excelente atendimento da Larissa , super gentil , cordial , disponível e simpática . O atendimento dela é ímpar . O Paulo também nos atendeu muito bem",1,2024-01-21 00:00:00+00:00,Atendimento da equipe
"próximo a ótimos restaurantes, cafeterias e sorveterias",1,2024-01-21 00:00:00+00:00,Localização
Funcionários bem educados.,1,2024-01-21 00:00:00+00:00,Atendimento da equipe
"Quartos confortáveis, limpos e com ar-condicionado.",1,2024-01-21 00:00:00+00:00,Quarto
"Quartos confortáveis, limpos e com ar-condicionado.",1,2024-01-21 00:00:00+00:00,Quarto
"Quartos confortáveis, limpos e com ar-condicionado.",1,2024-01-21 00:00:00+00:00,Quarto
"Próximo a bares, supermercado e igreja.",1,2024-01-21 00:00:00+00:00,Localização
"Lugar maravilhoso, limpo",1,2024-01-19 00:00:00+00:00,Quarto
quartos confortáveis,1,2024-01-19 00:00:00+00:00,Quarto
Funcionários atenciosos e educados,1,2024-01-19 00:00:00+00:00,Atendimento da equipe
"Destaco a gentileza, atenção da funcionária Larissa, na qual nos ajudou em dicas",1,2024-01-19 00:00:00+00:00,Atendimento da equipe
"lugar muito agradável, som ambiente ótimo, uma vista linda da cidade e de outros países",1,2024-01-14 00:00:00+00:00,Experiência
"garçons com excelente educação e atendimento, muitos prestativos",1,2024-01-14 00:00:00+00:00,Atendimento da equipe
localização excelente,1,2024-01-07 00:00:00+00:00,Localização
oferece uma vista privilegiada para o Paraguai e o por do Sol,1,2024-01-07 00:00:00+00:00,Localização
funcionários muito atenciosos,1,2024-01-07 00:00:00+00:00,Atendimento da equipe
"destaco para o atendimento dos garçons Matheus, Larissa, Vitor e Maik, e a camareira do nosso andar",1,2024-01-07 00:00:00+00:00,Atendimento da equipe
bom atendimento na recepção,1,2024-07-03 00:00:00+00:00,Atendimento da equipe
Existem bares próximo ao Hotel que ficam música alta até tarde,0,2024-07-03 00:00:00+00:00,Localização
Poderia ter janelas a prova de ruídos,0,2024-07-03 00:00:00+00:00,Quarto
Café ótimo,1,2024-06-28 00:00:00+00:00,Café da manhã
quarto confortável,1,2024-06-28 00:00:00+00:00,Quarto
Café da manhã também tem bastante variedade,1,2024-06-22 00:00:00+00:00,Café da manhã
Único ponto negativo é que so tem 2 elevadores para 16 andares com vários apartamentos em cada. Demora bastante!,0,2024-06-22 00:00:00+00:00,Áreas comuns
Ar condicionado que não funciona,0,2024-01-04 00:00:00+00:00,Quarto
luz queimada no quarto,0,2024-01-04 00:00:00+00:00,Quarto
chão bem sujo do quarto,0,2024-01-04 00:00:00+00:00,Quarto
os funcionários são bem educados e prestativos,1,2024-01-04 00:00:00+00:00,Atendimento da equipe
Excelente atendimento pelo os funcionários.,1,2024-08-01 00:00:00+00:00,Atendimento da equipe
"Hotel é muito bom, tão fofo super singelo",1,2025-06-02 01:15:28+00:00,Experiência
Nao ter estacionamento pra clientes é horrível,0,2025-06-01 23:44:39+00:00,Áreas comuns
Próximo da maioria dos locais importantes,1,2025-05-20 20:50:43+00:00,Localização
"O local estava vazio, pudemos escolher uma mesa ótima para apreciar o entardecer e deu super certo! Realmente,  o local tem um visão privilegiada que vale a pena.",1,2025-05-16 00:50:57+00:00,Localização
"O serviço foi muito bom, tanto na recepção quanto no atendimento,  muita simpática e empatia.",1,2025-05-16 00:50:57+00:00,Atendimento da equipe
Os preços são bem acessíveis!,1,2025-05-16 00:50:57+00:00,Experiência
Quarto com boa qualidade,1,2025-05-04 12:22:49+00:00,Quarto
café da manhã excelente,1,2025-05-04 12:22:49+00:00,Café da manhã
Localização e vista sem igual!,1,2024-06-04 00:00:00+00:00,Localização
Cama muito boa.,1,2024-06-04 00:00:00+00:00,Quarto
com muito boa infraestrutura no hotel,1,2025-03-13 17:35:26+00:00,Experiência
Melhor localização de Foz !,1,2024-05-24 00:00:00+00:00,Localização
o conforto e limpeza dos quartos,1,2024-05-24 00:00:00+00:00,Quarto
o conforto e limpeza dos quartos,1,2024-05-24 00:00:00+00:00,Quarto
"maior ponto negativo é o elevador , muito lento , e demorava muito tempo pra conseguir usar",0,2024-05-24 00:00:00+00:00,Áreas comuns
quarto espaçoso,1,2025-02-06 03:17:21+00:00,Quarto
cama super confortável,1,2025-02-06 03:17:21+00:00,Quarto
Todos os dias são limpos,1,2025-02-06 03:17:21+00:00,Quarto
No final de semana o hotel lota de mais e o fluxo nos elevadores ficam complicados,0,2024-05-21 00:00:00+00:00,Áreas comuns
"hotel bem localizado, perto de tudo",1,2024-03-22 00:00:00+00:00,Localização
"A piscina que fica no ultimo andar tem uma vista maravilhoso, um pôr do sol espetacular!!!!!!",1,2024-03-22 00:00:00+00:00,Áreas comuns
me atenderam prontamente quanto ao meu problema de Lactose,1,2024-03-22 00:00:00+00:00,Atendimento da equipe
Quartos limpos.,1,2024-10-24 00:04:03+00:00,Quarto
Só os elevadores que são um pouco lentos.,0,2024-10-24 00:04:03+00:00,Áreas comuns
"Ótimo quarto, amplo e confortável",1,2024-10-23 10:14:20+00:00,Quarto
"Ótimo quarto, amplo e confortável",1,2024-10-23 10:14:20+00:00,Quarto
com  ar-condicionado fica bem fresco,1,2024-10-23 10:14:20+00:00,Quarto
a piscina no terraço tem uma linda vista pra cidade de Foz o rio e Paraguai,1,2024-10-23 10:14:20+00:00,Áreas comuns
O hotel só peca nos elevadores que estão congestionados nos horários de pico,0,2024-10-23 10:14:20+00:00,Áreas comuns
Bem localizado na região central de Foz,1,2024-10-18 23:31:42+00:00,Localização
"a piscina e o Sky Bar ficam no 17° andar, perfeito para tomar um drink e apreciar a bela vista",1,2024-10-18 23:31:42+00:00,Áreas comuns
limpeza muito boa,1,2024-09-17 10:33:08+00:00,Quarto
"Café da manhã com muita variedade de pães, bolos,frutas",1,2024-09-17 10:33:08+00:00,Café da manhã
super limpo,1,2024-07-20 18:11:37+00:00,Quarto
funcionários educados,1,2024-07-20 18:11:37+00:00,Atendimento da equipe
pedi na recepção para olharem imediatamente solucionaram,1,2024-07-20 18:11:37+00:00,Atendimento da equipe
Hotel muito bem localizado,1,2024-07-20 11:31:53+00:00,Localização
de resto o hotel está dentro do padrão esperado!,1,2024-07-20 11:31:53+00:00,Experiência
"Nesse caso desci ate a recepção e solicitei reembolso de uma diaria, pois paguei tudo para o hotel , nao devolveram, e me deram o credito dessa diaria , para usar em 1 ano.",0,2024-04-24 20:21:58+00:00,Atendimento da equipe
"Agora estou tentando usar o credito, e nao consigo, pois segundo pessoal de reserva, vale 6 meses, MAS NINGUÉM ME DISSE ISSO ANO PASSADO.",0,2024-04-24 20:21:58+00:00,Atendimento da equipe
"Quartos, limpeza, alimentação.",1,2024-03-03 13:22:27+00:00,Quarto
grande iluminado confortável.,1,2025-03-12 00:00:00+00:00,Quarto
"Limpeza muito boa, sempre impecável",1,2025-03-12 00:00:00+00:00,Quarto
"Rooftop muito bom, vista incrível",1,2025-03-12 00:00:00+00:00,Áreas comuns
funcionários atenciosos,1,2025-03-12 00:00:00+00:00,Atendimento da equipe
tive um imprevisto  com o meu quarto  e após conversar com funcionários trocaram o meu quarto e problema foi  resolvido de forma prática e rápida,1,2024-01-17 19:38:19+00:00,Atendimento da equipe
O hotel tem um bom atendimento dos funcionários  super prestaritivos,1,2024-01-17 19:38:19+00:00,Atendimento da equipe
"Um ponto super positivo  do hotel é localização ,que dá para fazer tudo a pé, restaurantes e comércios  próximos",1,2024-01-17 19:38:19+00:00,Localização
Excelente custo benefício.,1,2025-03-11 00:00:00+00:00,Experiência
Cama super confortável,1,2025-03-11 00:00:00+00:00,Quarto
cafe da manhã com muita variedade,1,2025-03-11 00:00:00+00:00,Café da manhã
Quarto muito limpo.,1,2025-03-11 00:00:00+00:00,Quarto
Funcionarios atenciosos.,1,2025-03-11 00:00:00+00:00,Atendimento da equipe
café da manhã muito bom e variado,1,2025-05-25 00:00:00+00:00,Café da manhã
somente o elevador um pouco demorado,0,2025-05-25 00:00:00+00:00,Áreas comuns
funcionários muito atenciosos,1,2025-05-24 00:00:00+00:00,Atendimento da equipe
quarto espaçoso,1,2024-11-29 00:00:00+00:00,Quarto
atendimento cortês do pessoal de lá,1,2024-11-29 00:00:00+00:00,Atendimento da equipe
Experiência tranquila,1,2024-11-08 00:00:00+00:00,Experiência
serviços ágeis,1,2024-11-08 00:00:00+00:00,Atendimento da equipe
confortável,1,2025-01-03 00:00:00+00:00,Quarto
bom café,1,2025-01-03 00:00:00+00:00,Café da manhã
boa higiene,1,2025-01-03 00:00:00+00:00,Quarto
Problema no ar condicionado.,0,2024-12-25 00:00:00+00:00,Quarto
