description,sentiment,category,hotel_id,review_posted_at
o quarto um pouco de cheiro de mofo.,0,Quarto,viale_tower,2025-05-08 00:00:00+00:00
quarto confortável,1,Quarto,viale_tower,2025-05-12 00:00:00+00:00
sempre limpo,1,Quarto,viale_tower,2025-05-12 00:00:00+00:00
cafe da manhã delicioso,1,Café da manhã,viale_tower,2025-05-12 00:00:00+00:00
Estadia espetacular,1,Experiência,viale_tower,2025-06-10 00:00:00+00:00
Hotel excelente no centro.,1,Localização,viale_tower,2025-04-06 00:00:00+00:00
camas confortáveis,1,Quarto,viale_tower,2025-04-06 00:00:00+00:00
vista da piscina muito bonita,1,Áreas comuns,viale_tower,2025-04-06 00:00:00+00:00
"Único ponto negativo é o elevador, que não comporta a quantidade de hospedes em alguns horários.",0,Áreas comuns,viale_tower,2025-04-06 00:00:00+00:00
"Não houve nenhuma possibilidade de fazer late checkout mesmo sendo cliente Hotels, alegaram que o hotel estava cheio o que não se comprovou uma vez que haviam quartos para locação.",0,Atendimento da equipe,viale_tower,2024-11-23 00:00:00+00:00
Falata de cortesia no atendimento do restaurante no rooftop,0,Atendimento da equipe,viale_tower,2024-11-23 00:00:00+00:00
"Quiseram cobrar quase $ 300,00 a hora pelo adicional do checkout.",0,Experiência,viale_tower,2024-11-23 00:00:00+00:00
"Bom hotel ,custo benefício!",1,Experiência,viale_tower,2025-01-05 00:00:00+00:00
"só não levou 5 , pois precisa melhorar o aquecimento",0,Quarto,viale_tower,2025-01-05 00:00:00+00:00
precisa melhorar o aquecimento e o atendimento da Piscina,0,Áreas comuns,viale_tower,2025-01-05 00:00:00+00:00
"Recepção muito boa, sempre em busca de ajudar, sempre.",1,Atendimento da equipe,viale_tower,2025-01-05 00:00:00+00:00
"O Hotel está em uma região de fácil acesso para tudo ( passeios, restaurantes, shoppings e supermercados )",1,Localização,viale_tower,2025-01-05 00:00:00+00:00
Destaque para a grata surpresa que foi encontrar um cachorrinho feito com as toalhas de banho colocado sobre a cama.,1,Quarto,viale_tower,2025-04-25 00:00:00+00:00
O quarto estava em perfeito estado de limpeza e organização.,1,Quarto,viale_tower,2025-04-25 00:00:00+00:00
so poderia iniciar às 6h00,0,Café da manhã,viale_tower,2025-04-12 00:00:00+00:00
Cama confortavel,1,Quarto,viale_tower,2025-04-12 00:00:00+00:00
Silencioso,1,Quarto,viale_tower,2025-04-12 00:00:00+00:00
"Ótimo atendimento, pessoal muito simpático",1,Atendimento da equipe,viale_tower,2025-04-12 00:00:00+00:00
Hotel com ótima estrutura.,1,Áreas comuns,viale_tower,2025-04-08 00:00:00+00:00
"bom café da manhã com variedade enorme de doces, salgados, sucos e cafés.",1,Café da manhã,viale_tower,2025-04-08 00:00:00+00:00
"Destaque para camareira Clara que cuidou do nosso quarto com muito zelo, deixando tudo cheiroso, limpo, climatizado .",1,Atendimento da equipe,viale_tower,2025-04-08 00:00:00+00:00
Falta mais elevadores,0,Áreas comuns,viale_tower,2025-01-03 00:00:00+00:00
Café da manhã com poucas opções,0,Café da manhã,viale_tower,2025-01-03 00:00:00+00:00
"O Viale Tower Hotel conta, ainda, com o Bar Sky, aconchegante e com piscina!!!",1,Áreas comuns,viale_tower,2025-01-02 00:00:00+00:00
"O Viale Tower Hotel conta com atendimento de um pessoal cordial, alegre.",1,Atendimento da equipe,viale_tower,2025-01-02 00:00:00+00:00
"O Viale Tower Hotel conta, ainda, com o Bar Sky, aconchegante e com piscina!!!",1,Áreas comuns,viale_tower,2025-01-02 00:00:00+00:00
SKY Bar muito bom,1,Áreas comuns,viale_tower,2024-12-08 00:00:00+00:00
Melhor Hotel de Foz.,1,Experiência,viale_tower,2024-12-08 00:00:00+00:00
Jonas muito atencioso.,1,Atendimento da equipe,viale_tower,2024-12-08 00:00:00+00:00
Limpeza e organização,1,Quarto,viale_tower,2024-12-08 00:00:00+00:00
Todos muito bem treinados para nos atender,1,Atendimento da equipe,viale_tower,2024-12-08 00:00:00+00:00
Quartos limpos e amplos,1,Quarto,viale_tower,2024-12-08 00:00:00+00:00
Quartos limpos e amplos,1,Quarto,viale_tower,2024-12-08 00:00:00+00:00
Atendimento de primeira,1,Atendimento da equipe,viale_tower,2024-12-08 00:00:00+00:00
Hotel maravilhoso. O hotel é super aconchegante.,1,Experiência,viale_tower,2024-09-17 00:00:00+00:00
Tem um café maravilhoso,1,Café da manhã,viale_tower,2024-09-17 00:00:00+00:00
quartos amplos,1,Quarto,viale_tower,2024-09-17 00:00:00+00:00
confortáveis com bom colchão e travesseiros fofos,1,Quarto,viale_tower,2024-09-17 00:00:00+00:00
Claro.. um bom custo benefício.,1,Experiência,viale_tower,2024-09-17 00:00:00+00:00
A equipe é super simpática.,1,Atendimento da equipe,viale_tower,2024-09-17 00:00:00+00:00
O café da manhã e a atenção da recepção também foram muito bons.,1,Atendimento da equipe,viale_tower,2024-07-14 00:00:00+00:00
nunca fiquei em um hotel tão silencioso,1,Experiência,viale_tower,2024-04-30 00:00:00+00:00
quarto espaçoso,1,Quarto,viale_tower,2024-04-30 00:00:00+00:00
confortável,1,Quarto,viale_tower,2024-04-30 00:00:00+00:00
a área da piscina é maravilhosa,1,Áreas comuns,viale_tower,2024-04-30 00:00:00+00:00
Café da manhã com comidas muito saborosas,1,Café da manhã,viale_tower,2024-04-30 00:00:00+00:00
Café da manhã com ... opções,1,Café da manhã,viale_tower,2024-04-30 00:00:00+00:00
Recepção muito atenciosa e rápida,1,Atendimento da equipe,viale_tower,2024-04-30 00:00:00+00:00
estacionamento gratuito,1,Áreas comuns,viale_tower,2024-04-30 00:00:00+00:00
vários restaurantes em volta do hotel super tranquilo de ir,1,Localização,viale_tower,2024-04-30 00:00:00+00:00
quarto grande,1,Quarto,viale_tower,2024-04-20 00:00:00+00:00
"Hotel muito bom, confortável",1,Quarto,viale_tower,2024-04-20 00:00:00+00:00
Café da manhã delicioso!,1,Café da manhã,viale_tower,2024-04-20 00:00:00+00:00
O Sky Bar que fica na cobertura junto a piscina é maravilhoso!,1,Áreas comuns,viale_tower,2024-04-20 00:00:00+00:00
"Os funcionários todos muito atenciosos, Mateus e Victor foram sempre muito prestativos, nos dando informações e dicas da cidade!",1,Atendimento da equipe,viale_tower,2024-04-20 00:00:00+00:00
"Ponto a melhorar: cobrança a parte do estacionamento! Não atentei a esta informação no site, até pq no estado onde moro não é cobrado o estacionamento nas diárias, achei isso um absurdo!",0,Áreas comuns,viale_tower,2024-04-20 00:00:00+00:00
Atendimento de excelência!,1,Atendimento da equipe,viale_tower,2024-03-29 00:00:00+00:00
Atendimento de excelente qualidade!,1,Atendimento da equipe,viale_tower,2024-03-29 00:00:00+00:00
Profissionais muito educados e atenciosos!,1,Atendimento da equipe,viale_tower,2024-03-29 00:00:00+00:00
Acomodação muito confortável e organizada!,1,Quarto,viale_tower,2024-03-29 00:00:00+00:00
Os funcionárias são muito educados,1,Atendimento da equipe,viale_tower,2024-03-22 00:00:00+00:00
a limpeza é perfeita,1,Quarto,viale_tower,2024-03-22 00:00:00+00:00
As roupas de cama e banho precisam melhorar,0,Quarto,viale_tower,2024-03-22 00:00:00+00:00
Hotel novo é bem estruturado com custo/benefício acima da média.,1,Experiência,viale_tower,2024-03-21 00:00:00+00:00
Equipe de atendimento do turismo extremamente simpática e oferecendo pacotes bem interessantes.,1,Atendimento da equipe,viale_tower,2024-03-21 00:00:00+00:00
"Área de turismo de Foz do Iguaçu extremamente organizada, padrão internacional.",1,Experiência,viale_tower,2024-03-21 00:00:00+00:00
O bar na cobertura é muito bonito.,1,Áreas comuns,viale_tower,2024-03-17 00:00:00+00:00
"Contudo, não pudemos usar, no fim de semana, pois ele estava lotado com pessoas de fora.",0,Áreas comuns,viale_tower,2024-03-17 00:00:00+00:00
O hotel é muito bem localizado no centro de Foz de Iguaçu.,1,Localização,viale_tower,2024-03-17 00:00:00+00:00
Nosso quarto era muito grande e confortável.,1,Quarto,viale_tower,2024-03-17 00:00:00+00:00
Nosso quarto era muito grande e confortável.,1,Quarto,viale_tower,2024-03-17 00:00:00+00:00
O atendimento foi simpático.,1,Atendimento da equipe,viale_tower,2024-03-17 00:00:00+00:00
"O café da manhã era bom, mas pouco variado.",0,Café da manhã,viale_tower,2024-03-17 00:00:00+00:00
"Em um dos dias, a salada de frutas oferecida estava estragada.",0,Café da manhã,viale_tower,2024-03-17 00:00:00+00:00
"Como o hotel estava muito cheio, o tempo de espera nos elevadores era muito elevado.",0,Áreas comuns,viale_tower,2024-03-17 00:00:00+00:00
Hotel bem localizado na cidade.,1,Localização,viale_tower,2024-02-24 00:00:00+00:00
"Funcionários atenciosos e prestativos, Principalmente Jonas e sua equipe, sempre atento as necessidades do hóspede",1,Atendimento da equipe,viale_tower,2024-02-24 00:00:00+00:00
"hotel bem localizado, perto d restaurante,bares e farmácia",1,Localização,viale_tower,2024-02-24 00:00:00+00:00
excelente o atendimento dos funcionários,1,Atendimento da equipe,viale_tower,2025-07-20 00:00:00+00:00
Região incrível,1,Localização,viale_tower,2025-06-22 00:00:00+00:00
Apenas o elevador deixa a desejar: é muito lento em horários de pico,0,Áreas comuns,viale_tower,2025-06-22 00:00:00+00:00
"o cuidado no atendimento, a cordialidade dos funcionários, e a presteza das nossas solicitações antes da nossa chegada chamou mais atenção",1,Atendimento da equipe,viale_tower,2025-06-19 00:00:00+00:00
As cobertas estavam rasgada e não era higienizadas,0,Quarto,viale_tower,2025-07-23 00:00:00+00:00
Deixou muito a desejar pelo valor do da diária do hotel,0,Experiência,viale_tower,2025-07-23 00:00:00+00:00
Quarto Limpo,1,Quarto,viale_tower,2024-12-27 00:00:00+00:00
"Café da Manhã excelente com diversas variedades de pães, frios, sucos, café, leite.",1,Café da manhã,viale_tower,2024-12-27 00:00:00+00:00
"Café da Manhã excelente com diversas variedades de pães, frios, sucos, café, leite.",1,Café da manhã,viale_tower,2024-12-27 00:00:00+00:00
muito obrigada pelo carinho das camareiras com meu quarto,1,Atendimento da equipe,viale_tower,2024-12-27 00:00:00+00:00
"O chef da cozinha Erick Peres veio até nossa mesa para se desculpar, e foi muito educado e simpático.",1,Atendimento da equipe,viale_tower,2024-12-27 00:00:00+00:00
pessoal da recepção super atenciosos nos orientaram sobre atrações turísticas da cidade.,1,Atendimento da equipe,viale_tower,2024-12-27 00:00:00+00:00
cama aconchegante,1,Quarto,viale_tower,2024-10-14 00:00:00+00:00
ar condicionado muito bom,1,Quarto,viale_tower,2024-10-14 00:00:00+00:00
Muito limpo,1,Quarto,viale_tower,2024-10-14 00:00:00+00:00
Atendentes sempre prontos e prestando um excelente atendimento,1,Atendimento da equipe,viale_tower,2024-10-14 00:00:00+00:00
A equipe do hotel é excelente em acolhimento e atendimento de nossas solicitações.,1,Atendimento da equipe,viale_tower,2024-10-01 00:00:00+00:00
Os quartos que usamos são confortáveis e amplos.,1,Quarto,viale_tower,2024-10-01 00:00:00+00:00
Os quartos que usamos são confortáveis e amplos.,1,Quarto,viale_tower,2024-10-01 00:00:00+00:00
Café da manhã é variado e delicioso,1,Café da manhã,viale_tower,2024-10-01 00:00:00+00:00
tem academia,1,Áreas comuns,viale_tower,2024-10-01 00:00:00+00:00
piscina de borda infinita,1,Áreas comuns,viale_tower,2024-10-01 00:00:00+00:00
o pôr do sol lá do rooftop é imperdível.,1,Experiência,viale_tower,2024-10-01 00:00:00+00:00
"Foz Trip agência de receptivo e turismo que  é simplesmente  excelente (destaque para o maravilhoso atendimento da Kauani, do Jaisson e da Luciana).",1,Atendimento da equipe,viale_tower,2024-10-01 00:00:00+00:00
quarto confortável,1,Quarto,viale_tower,2025-07-28 12:35:37+00:00
Funcionários atenciosos e prestativos,1,Atendimento da equipe,viale_tower,2025-07-28 12:35:37+00:00
quarto amplo,1,Quarto,viale_tower,2025-07-28 12:35:37+00:00
o café da manhã é bem variado,1,Café da manhã,viale_tower,2025-07-28 12:35:37+00:00
"se falar dos funcionarios, sera dificil escolher um so",1,Atendimento da equipe,viale_tower,2024-03-24 00:00:00+00:00
Olha se eu pudesse daria uma medalha a cada de vcs,1,Atendimento da equipe,viale_tower,2024-03-24 00:00:00+00:00
Experiência perfeita.,1,Experiência,viale_tower,2025-07-28 00:00:00+00:00
quarto limpo,1,Quarto,viale_tower,2025-07-28 00:00:00+00:00
lençóis limpos,1,Quarto,viale_tower,2025-07-28 00:00:00+00:00
funcionários atenciosos,1,Atendimento da equipe,viale_tower,2025-07-28 00:00:00+00:00
Café da manhã maravilhoso!!,1,Café da manhã,viale_tower,2025-07-28 00:00:00+00:00
Recepção boa,1,Atendimento da equipe,viale_tower,2025-08-02 00:00:00+00:00
Uma vista incrível do bar da piscina !,1,Áreas comuns,viale_tower,2025-08-02 00:00:00+00:00
"A vista a partir do terração é deslumbrante, ponto forte!",1,Experiência,viale_tower,2024-11-28 17:30:08+00:00
"Ótima localização na cidade, central, com bares e restaurantes no entorno.",1,Localização,viale_tower,2024-11-28 17:30:08+00:00
"Pôr do sol no terraço, imperdível.",1,Áreas comuns,viale_tower,2025-08-03 00:00:00+00:00
"atendimento excelente, funcionários super atenciosos, principalmente o Lucas no bar da piscina e a Ana, que deixava nosso quarto impecável.",1,Atendimento da equipe,viale_tower,2025-08-03 00:00:00+00:00
"com destaque ao trabalho da Alexandra, muito caprichosa, fez um lindo trabalho",1,Atendimento da equipe,viale_tower,2025-08-02 00:00:00+00:00
"Quero agradecer a toda a equipe do Hotel, são extremamente educados e atencioso",1,Atendimento da equipe,viale_tower,2025-08-01 00:00:00+00:00
atendimento dos... bar e restaurante excelentes.,1,Atendimento da equipe,viale_tower,2025-08-01 00:00:00+00:00
Atendimento perfeito.,1,Atendimento da equipe,viale_tower,2025-08-01 00:00:00+00:00
atendimento dos profissionais de limpeza... excelentes.,1,Atendimento da equipe,viale_tower,2025-08-01 00:00:00+00:00
Vista do Sky Bar é um caso a parte. Lindo por do sol.,1,Experiência,viale_tower,2025-08-11 17:00:01+00:00
"Único ponto que deixou a desejar foi a demora dos elevadores em horários de pico, por estar muito lotado (tem dois elevadores para o hotel inteiro, que tem vários andares).",0,Áreas comuns,viale_tower,2025-08-09 00:00:00+00:00
"Funcionários simpáticos, procuram te atender da melhor forma possível.",1,Atendimento da equipe,viale_tower,2025-08-11 00:00:00+00:00
"Bares, restaurantes. Muito bom.",1,Localização,viale_tower,2025-08-11 00:00:00+00:00
Atendentes atenciosos.,1,Atendimento da equipe,viale_tower,2025-08-10 00:00:00+00:00
Café da manha IMPECAVEL !,1,Café da manhã,viale_tower,2025-08-10 00:00:00+00:00
Quarto com camas macias,1,Quarto,viale_tower,2025-08-10 00:00:00+00:00
ar condicionado e WIFI funcionando perfeito !,1,Quarto,viale_tower,2025-08-10 00:00:00+00:00
ROOFTOP  com piscina com borda infinita e uma imagem incrivel do por do sol.,1,Áreas comuns,viale_tower,2025-08-10 00:00:00+00:00
Excelente atendimento garçom muito Cortez,1,Atendimento da equipe,viale_tower,2025-08-05 00:00:00+00:00
pessoal da recepção fizeram um atendimento com muito profissionalismo,1,Atendimento da equipe,viale_tower,2025-08-05 00:00:00+00:00
Quarto confortável,1,Quarto,viale_tower,2025-08-04 00:00:00+00:00
limpo,1,Quarto,viale_tower,2025-08-04 00:00:00+00:00
silencioso,1,Quarto,viale_tower,2025-08-04 00:00:00+00:00
Café da manhã muito bom,1,Café da manhã,viale_tower,2025-08-04 00:00:00+00:00
Equipe muito simpática,1,Atendimento da equipe,viale_tower,2025-08-04 00:00:00+00:00
"Ótima localização com acesso a ônibus para pontos turísticos, restaurantes e farmácias",1,Localização,viale_tower,2025-08-04 00:00:00+00:00
"funcionários muito simpáticos e receptivos, todos muito educadose prontos",1,Atendimento da equipe,viale_tower,2024-08-22 17:57:41+00:00
"O quarto perfeito, bem espaçoso",1,Quarto,viale_tower,2024-08-22 17:57:41+00:00
"tudo muito limpo, e organizado",1,Quarto,viale_tower,2024-08-22 17:57:41+00:00
só senti falta de uma variedade maior de bolos,0,Café da manhã,viale_tower,2024-08-22 17:57:41+00:00
"Hotel muito acolhedor, confortável",1,Quarto,viale_tower,2025-02-08 00:00:00+00:00
muito limpo,1,Quarto,viale_tower,2025-02-08 00:00:00+00:00
café da manhã maravilhoso,1,Café da manhã,viale_tower,2025-02-08 00:00:00+00:00
Funcionários atenciosos e prestativos,1,Atendimento da equipe,viale_tower,2025-02-08 00:00:00+00:00
opções do café da manhã bem diversificadas,1,Café da manhã,viale_tower,2025-08-15 22:08:51+00:00
repostas de forma rápida,1,Café da manhã,viale_tower,2025-08-15 22:08:51+00:00
"Hotel excelente, em limpeza",1,Quarto,viale_tower,2025-08-14 21:19:26+00:00
"Hotel muito bom, bem localizado.",1,Localização,viale_tower,2025-08-12 17:54:40+00:00
Rooftop maravilhoso.,1,Experiência,viale_tower,2025-08-12 17:54:40+00:00
Vista linda.,1,Experiência,viale_tower,2025-08-12 17:54:40+00:00
"Tem uma piscina pequena onde garrafas de vidro são proibidas - o que seria o lógico - em qualquer área de piscina, porém o próprio hotel as vende livremente, com hóspedes entrando com taças de vinho na piscina.",0,Áreas comuns,viale_tower,2025-08-11 00:00:00+00:00
excelente localização,1,Localização,viale_tower,2025-01-22 00:00:00+00:00
quarto espaçoso,1,Quarto,viale_tower,2025-01-22 00:00:00+00:00
confortável,1,Quarto,viale_tower,2025-01-22 00:00:00+00:00
Café bom e farto,1,Café da manhã,viale_tower,2025-01-22 00:00:00+00:00
"Tem vários doces, mas mais secos ou não tão bons",0,Café da manhã,viale_tower,2025-01-22 00:00:00+00:00
poderia melhorar com um bom pão de queijo e doces bons,0,Café da manhã,viale_tower,2025-01-22 00:00:00+00:00
conforto,1,Quarto,viale_tower,2025-08-17 00:00:00+00:00
Serviço de quarto deixou muito a desejar pois fiquei 4 dias e colocava na porta o aviso para fazer limpeza e só fizeram no penultimo dia por que nos reclamamos que não tinham feito a limpeza.,0,Atendimento da equipe,viale_tower,2025-08-14 00:00:00+00:00
Os ambientes limpos e dentro do hotel a temperatura estava Ótima nem sentia o frio que estava lá fora.,1,Áreas comuns,viale_tower,2025-08-14 00:00:00+00:00
Janelas dos quartos deixa muita claridade entrar tanto das luzes de fora quanto ao amanhecer.,0,Quarto,viale_tower,2025-08-14 00:00:00+00:00
O café da manhã é Ótimo muitas variedades de alimentos.,1,Café da manhã,viale_tower,2025-08-14 00:00:00+00:00
Os recepicionistas muito educados e prestativos,1,Atendimento da equipe,viale_tower,2025-08-14 00:00:00+00:00
Café bom!,1,Café da manhã,viale_tower,2025-08-13 00:00:00+00:00
"Hotel bom, preço justo, atendimento cordial da equipe.",1,Experiência,viale_tower,2025-08-13 00:00:00+00:00
portem falta a mesa posta!,0,Café da manhã,viale_tower,2025-08-13 00:00:00+00:00
sujo,0,Quarto,viale_tower,2024-07-26 00:00:00+00:00
Adequado e bem localizado.,1,Localização,viale_tower,2025-01-08 00:00:00+00:00
Piscina bonita no último andar do hotel.,1,Áreas comuns,viale_tower,2025-01-08 00:00:00+00:00
Estacionamento pago à parte e com poucas vagas.,0,Áreas comuns,viale_tower,2025-01-08 00:00:00+00:00
"O elevador foi subdimensionado para o edifício, assim tenha calma e paciência.",0,Áreas comuns,viale_tower,2025-01-08 00:00:00+00:00
Serviço impecável.,1,Atendimento da equipe,viale_tower,2025-01-03 00:00:00+00:00
quarto limpo,1,Quarto,viale_tower,2025-01-03 00:00:00+00:00
serviço de camareira impecável,1,Atendimento da equipe,viale_tower,2025-01-03 00:00:00+00:00
Funcionários prestativos,1,Atendimento da equipe,viale_tower,2025-01-03 00:00:00+00:00
café da manhã muito bom,1,Café da manhã,viale_tower,2025-01-03 00:00:00+00:00
cama confortável,1,Quarto,viale_tower,2025-01-03 00:00:00+00:00
"A festa de réveillon no Skype foi muito ruim, tinha gente demais, e não cabia no espaço designado para a festa.",0,Áreas comuns,viale_tower,2025-01-03 00:00:00+00:00
"Impossivel se mover no espaço e as filas eram longas, tanto no bar como no buffet",0,Áreas comuns,viale_tower,2025-01-03 00:00:00+00:00
Praticidade no centro de Foz!,1,Localização,viale_tower,2024-02-25 00:00:00+00:00
Muito agradável e num lugar bem legal,1,Localização,viale_tower,2024-03-07 00:00:00+00:00
O rooftop tem uma vista linda com bar.,1,Áreas comuns,viale_tower,2025-08-19 16:28:10+00:00
"O hotel é bonito, bem cuidado.",1,Áreas comuns,viale_tower,2025-08-19 16:28:10+00:00
Local limpo e organizado,1,Quarto,viale_tower,2024-12-30 00:00:00+00:00
funcionários sempre dispostos a ajudar,1,Atendimento da equipe,viale_tower,2024-12-30 00:00:00+00:00
piscina top com borda infinita,1,Áreas comuns,viale_tower,2024-12-30 00:00:00+00:00
com bom custo benefício,1,Experiência,viale_tower,2025-08-20 00:00:00+00:00
esse sem dúvida foi o melhor custo benefício!,1,Experiência,viale_tower,2024-06-08 00:00:00+00:00
Confortável! Adoramos!,1,Quarto,viale_tower,2024-06-08 00:00:00+00:00
Muito tranquilo o dia a dia no hotel.,1,Experiência,viale_tower,2024-06-06 00:00:00+00:00
colaboradores muito atenciosos,1,Atendimento da equipe,viale_tower,2024-06-06 00:00:00+00:00
apartamento espaçoso,1,Quarto,viale_tower,2024-06-06 00:00:00+00:00
Os melhores bares e restaurantes de Fóz estão a 100 metros do hotel.,1,Localização,viale_tower,2024-06-06 00:00:00+00:00
Ótima experiência.,1,Experiência,viale_tower,2024-11-03 00:00:00+00:00
"Hotel próximo ao comércio, restaurantes e bares, podendo fazer tudo a pé.",1,Localização,viale_tower,2024-11-03 00:00:00+00:00
Excelente custo benefício.,1,Experiência,viale_tower,2024-11-03 00:00:00+00:00
uma das camas com o colchão afundando no meio,0,Quarto,viale_tower,2024-09-30 00:00:00+00:00
"frigobar desabastecido, sendo necessario pegar na recepção os itens",0,Quarto,viale_tower,2024-09-30 00:00:00+00:00
O custo benefício é baixo pelo valor da estadia,0,Experiência,viale_tower,2024-09-30 00:00:00+00:00
Gostaria de elogiar a funcionária do Hotel Jéssica Maria. Excelente trabalho e uma ótima experiência quando retornava ao quarto.,1,Atendimento da equipe,viale_tower,2024-09-27 00:00:00+00:00
Hotel de boa localização e fácil acesso aos lugares e pontos turísticos da cidade.,1,Localização,viale_tower,2024-09-27 00:00:00+00:00
Hotel de boa localização e fácil acesso aos lugares e pontos turísticos da cidade.,1,Localização,viale_tower,2024-09-27 00:00:00+00:00
Adorei o rooftop com a piscina de borda infinta e a vista perfeita.,1,Áreas comuns,viale_tower,2024-08-18 00:00:00+00:00
"A única  ressalva são os elevadores que apesar de  serem dois, não é suficiente para tantos hóspedes.",0,Áreas comuns,viale_tower,2024-08-18 00:00:00+00:00
Bom serviço de quarto.,1,Atendimento da equipe,viale_tower,2024-08-08 00:00:00+00:00
O serviço de quarto da Jessica é excelente.,1,Atendimento da equipe,viale_tower,2024-08-08 00:00:00+00:00
"Pena q o recepcionista colocou todos meus colegas de empresa em quartos e andares próximos, enquanto eu fiquei há andares de distância, mesmo tendo todos nós chegado juntos.",0,Atendimento da equipe,viale_tower,2024-08-08 00:00:00+00:00
O atendimento é maravilhoso super solícitos e educados.,1,Atendimento da equipe,viale_tower,2024-07-24 00:00:00+00:00
Camas também.,1,Quarto,viale_tower,2024-07-24 00:00:00+00:00
Limpeza impecável.,1,Quarto,viale_tower,2024-07-24 00:00:00+00:00
café da manhã fraco,0,Café da manhã,viale_tower,2024-07-17 00:00:00+00:00
"Travesseiros altos, camas moles com buracos no meio",0,Quarto,viale_tower,2024-07-17 00:00:00+00:00
Quarto e banheiro sujos,0,Quarto,viale_tower,2024-07-17 00:00:00+00:00
Elevadores lentos e sem funcionar em horário de pico,0,Áreas comuns,viale_tower,2024-07-17 00:00:00+00:00
pouco opções,0,Café da manhã,viale_tower,2024-07-17 00:00:00+00:00
Excelente localização.,1,Localização,viale_tower,2024-07-10 00:00:00+00:00
serviço de quarto excelente,1,Atendimento da equipe,viale_tower,2025-08-22 00:00:00+00:00
Arrumação do quarto com muito zelo e limpeza feito por Marina,1,Quarto,viale_tower,2025-08-22 00:00:00+00:00
Excelente equipe TOP.,1,Atendimento da equipe,viale_tower,2024-06-07 00:00:00+00:00
Quero fazer Uma recomendação em nota 10 para Veridiana por ser uma excelente profissional e atenciosa.,1,Atendimento da equipe,viale_tower,2024-06-07 00:00:00+00:00
A localização é perfeita Bons restaurantes,1,Localização,viale_tower,2024-06-07 00:00:00+00:00
Proximidade  de todas as  Locais de visitação turística .,1,Localização,viale_tower,2024-06-07 00:00:00+00:00
"Pelas fotos e avaliações, tinha uma expectativa que fosse melhor.",0,Experiência,viale_tower,2024-03-31 00:00:00+00:00
cama também,1,Quarto,viale_tower,2024-03-31 00:00:00+00:00
E o horário da piscina inicia muito tarde.,0,Áreas comuns,viale_tower,2024-03-31 00:00:00+00:00
O café é bom.,1,Café da manhã,viale_tower,2024-03-31 00:00:00+00:00
"fomos muito bem atendidos, especialmente pela Larissa.",1,Atendimento da equipe,viale_tower,2024-03-21 00:00:00+00:00
Amei a experiência.,1,Experiência,viale_tower,2024-03-09 00:00:00+00:00
A experiência no hotel viale tower com a equipe SKY bar não poderia ser melhor atendimento da Larissa e equipe São maravilhosos como nunca tive em outro hotel que me hospedei até hoje espetacular,1,Atendimento da equipe,viale_tower,2024-03-09 00:00:00+00:00
café da manhã como ao todo fomos super bem atendida,1,Café da manhã,viale_tower,2024-03-09 00:00:00+00:00
A localização do hotel é excelente próximo a bares e restaurantes.,1,Localização,viale_tower,2024-02-24 00:00:00+00:00
"Quartos grandes camas aconchegante, ducha com boa vasão.",1,Quarto,viale_tower,2024-02-24 00:00:00+00:00
"Quartos grandes camas aconchegante, ducha com boa vasão.",1,Quarto,viale_tower,2024-02-24 00:00:00+00:00
os atendentes são simpáticos,1,Atendimento da equipe,viale_tower,2024-03-08 00:00:00+00:00
A equipe que limpou o quarto no dia 08/03/24 no 16° andar foi a melhor de toda estagia,1,Atendimento da equipe,viale_tower,2024-03-08 00:00:00+00:00
quartos sujos e não fazem a limpeza diaria,0,Quarto,viale_tower,2024-03-07 00:00:00+00:00
Sem limpeza dos quarto,0,Quarto,viale_tower,2024-03-07 00:00:00+00:00
Mal atendimento na recepção,0,Atendimento da equipe,viale_tower,2024-03-07 00:00:00+00:00
A atenção e carinho dos funcionários da recepção e do bar do hotel são as melhores fui muito bem atendido por lá...um carinho especial pelo funcionário (Victor) do bar muito simpático e solicito...,1,Atendimento da equipe,viale_tower,2024-02-28 00:00:00+00:00
Já o ruim fica por conta do pessoal de reservas pouco atencioso e não atende o telefone por nada e fiquei horas pra confirmar minha reserva,0,Atendimento da equipe,viale_tower,2024-02-28 00:00:00+00:00
Os elevadores também um caos quando  tem muito movimento.,0,Áreas comuns,viale_tower,2024-02-25 00:00:00+00:00
Elevadores demoram muito,0,Áreas comuns,viale_tower,2025-08-31 14:10:50+00:00
Próximo tem boas opções para almoço ou jantar e ao lado uma sorveteria que tb serve lanches e um capuccino delicioso,1,Localização,viale_tower,2024-01-23 00:00:00+00:00
quarto amplo e confortável,1,Quarto,viale_tower,2024-01-23 00:00:00+00:00
quarto amplo e confortável,1,Quarto,viale_tower,2024-01-23 00:00:00+00:00
tem uma vista linda pelo último andar onde fica a piscina,1,Áreas comuns,viale_tower,2024-01-23 00:00:00+00:00
Hotel novo e bem localizado,1,Localização,viale_tower,2024-01-23 00:00:00+00:00
vidros do quarto muito sujos.,0,Quarto,viale_tower,2024-02-13 00:00:00+00:00
"Muito sujo, desde vidros e áreas comuns.",0,Áreas comuns,viale_tower,2024-02-13 00:00:00+00:00
Hotel super bem localizado,1,Localização,viale_tower,2024-01-21 00:00:00+00:00
quartos grandes e confortáveis,1,Quarto,viale_tower,2024-01-21 00:00:00+00:00
